id,title,artist,rights,genre,Department,tags,notes,caption,object_name
436541,Sebastián Martínez y Pérez (1747–1800),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 36 5/8 x 26 5/8 in. (93 x 67.6 cm); 1792; European Paintings; Sebastián Martínez y Pérez (1747–1800) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 36 5/8 x 26 5/8 in. (93 x 67.6 cm), the work is classified as Paintings and was created in 1792.",a painting of a man sitting on a chair,man
436542,"Ignacio Garcini y Queralt (1752–1825), Brigadier of Engineers",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 x 32 3/4 in. (104.1 x 83.2 cm); 1804; European Paintings; Ignacio Garcini y Queralt (1752–1825), Brigadier of Engineers is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 x 32 3/4 in. (104.1 x 83.2 cm), the work is classified as Paintings and was created in 1804.",a painting of a man in uniform,man
436543,Josefa de Castilla Portugal y van Asbrock de Garcini (1775–about 1850),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 x 32 3/8 in. (104.1 x 82.2 cm); 1804; European Paintings; Josefa de Castilla Portugal y van Asbrock de Garcini (1775–about 1850) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 x 32 3/8 in. (104.1 x 82.2 cm), the work is classified as Paintings and was created in 1804.",a painting of a woman in a white dress,woman
436544,"Tiburcio Pérez y Cuervo (1785/86–1841), the Architect",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 40 1/4 x 32 in. (102.2 x 81.3 cm); 1820; European Paintings; Tiburcio Pérez y Cuervo (1785/86–1841), the Architect is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 40 1/4 x 32 in. (102.2 x 81.3 cm), the work is classified as Paintings and was created in 1820.",a painting of a boy in a black vest,man
436545,Manuel Osorio Manrique de Zuñiga (1784–1792),Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 50 x 40 in. (127 x 101.6 cm); 1787–88; European Paintings; Manuel Osorio Manrique de Zuñiga (1784–1792) is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 50 x 40 in. (127 x 101.6 cm), the work is classified as Paintings and was created in 1787–88.",a painting of a boy with a cat and a bird,man
436546,"José Costa y Bonells (died l870), Called Pepito",Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 3/8  x 33 1/4 in. (105.1 x 84.5 cm); ca. 1810; European Paintings; José Costa y Bonells (died l870), Called Pepito is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 3/8  x 33 1/4 in. (105.1 x 84.5 cm), the work is classified as Paintings and was created in ca. 1810.",a painting of a boy in a green jacket,man
436547,Narcisa Barañana de Goicoechea,Goya (Francisco de Goya y Lucientes),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 44 1/4 x 30 3/4 in. (112.4 x 78.1 cm); Unknown; European Paintings; Narcisa Barañana de Goicoechea is a Unknown Painting by the Unknown artist Goya (Francisco de Goya y Lucientes). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 44 1/4 x 30 3/4 in. (112.4 x 78.1 cm), the work is classified as Paintings .",a painting of a woman in a black dress,woman
436573,Cardinal Fernando Niño de Guevara (1541–1609),El Greco (Domenikos Theotokopoulos),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 67 1/4 x 42 1/2in. (170.8 x 108cm); ca. 1600; European Paintings; Cardinal Fernando Niño de Guevara (1541–1609) is a Unknown Painting by the Unknown artist El Greco (Domenikos Theotokopoulos). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 67 1/4 x 42 1/2in. (170.8 x 108cm), the work is classified as Paintings and was created in ca. 1600.",a painting of a man in a red robe,man
436576,The Vision of Saint John,El Greco (Domenikos Theotokopoulos),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 87 1/2 x 76 in. (222.3 x 193 cm); with added strips 88 1/2 x 78 1/2 in. (224.8 x 199.4 cm) [top truncated]; ca. 1608–14; European Paintings; The Vision of Saint John is a Unknown Painting by the Unknown artist El Greco (Domenikos Theotokopoulos). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 87 1/2 x 76 in. (222.3 x 193 cm); with added strips 88 1/2 x 78 1/2 in. (224.8 x 199.4 cm) [top truncated], the work is classified as Paintings and was created in ca. 1608–14.",a painting of a woman and two men,woman
436582,Head of a Young Woman,Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 1/8 x 12 3/4 in. (41 x 32.4 cm); possibly 1780s; European Paintings; Head of a Young Woman is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 1/8 x 12 3/4 in. (41 x 32.4 cm), the work is classified as Paintings and was created in possibly 1780s.",a painting of a woman with a veil,woman
